merchant_id,nombre_comercio,segmento_comercial,tipo_negocio_ciiu,tipo_negocio_desc,fecha_onboarding,fecha_ultima_transaccion,region,ciudad,latitud,longitud,ejecutivo_cuenta
DEU-FC07F92E,Doña Chabela,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-11-02,2026-03-30,Guayas,Guayaquil,-2.182975,-79.984255,Esteban Ruiz
DEU-1B0CDA32,Super Chabela Market,Micro,I5610.02,Comida rápida y food trucks,2025-07-18,2026-03-19,Manabí,Portoviejo,-0.956754,-80.410578,Auto-gestionado
DEU-FBEF513D,Super Nelly,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-08-19,2026-03-27,Manabí,Portoviejo,-1.123958,-80.445563,Auto-gestionado
DEU-62BDF57C,Doña Segundo,Micro,G4721.01,Fruterías y mercados,2023-04-08,2026-03-25,Pichincha,Quito,-0.097184,-78.469219,Andrea Vásconez
DEU-4D729CFF,Super Jorgito Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-09-21,2026-03-28,Guayas,Guayaquil,-2.21113,-79.828091,Carlos Mendoza
DEU-BF942E7B,Tía Jorgito Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-08-13,2026-03-29,Napo,Tena,-1.086726,-77.936074,Auto-gestionado
DEU-0908374D,Farmacia Salud Mini,Micro,G4774.01,Farmacias y artículos médicos,2024-11-18,2026-03-22,El Oro,Machala,-3.341285,-79.851371,Auto-gestionado
DEU-261534F1,Tía Juanito Plus,Micro,C1071.01,Panaderías y pastelerías,2023-07-24,2026-03-28,Pichincha,Quito,-0.257909,-78.598266,Kevin Jaramillo
DEU-79046B09,Tío Mayra Express,Micro,G4773.01,Bazares y papelerías,2024-07-08,2026-03-05,Pichincha,Quito,-0.163615,-78.484065,Auto-gestionado
DEU-7319D699,Super Juanito,Micro,I5630.01,Cafeterías y panaderías,2024-07-31,2026-03-09,Pichincha,Quito,-0.069607,-78.45641,Auto-gestionado
DEU-EB7848F2,Super Manuelito,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2023-11-15,2026-03-26,Pichincha,Quito,-0.139889,-78.520728,Andrea Vásconez
DEU-BE76AD38,Boutique Carmita,Mediana,G4771.01,Boutiques y ropa,2025-12-11,2026-03-15,Pichincha,Quito,-0.193317,-78.464607,Carlos Mendoza
DEU-D3F97CE7,La Beto Express,Pequeña,G4761.01,Librerías y útiles escolares,2023-01-03,2026-03-31,Azuay,Cuenca,-2.860999,-79.051481,Andrea Vásconez
DEU-4BEDEA87,Mi Rosita Center,Micro,I5610.01,Restaurantes y picanterías,2020-10-17,2026-03-31,Pichincha,Quito,-0.150544,-78.496024,Auto-gestionado
DEU-71285689,Farmacia Vida Plus,Micro,G4774.01,Farmacias y artículos médicos,2020-05-08,2026-03-26,Guayas,Guayaquil,-2.150564,-79.964052,Natalia Rosales
DEU-07E9E456,La Rosita Plus,Micro,I5630.01,Cafeterías y panaderías,2024-07-31,2026-03-24,Azuay,Cuenca,-2.835519,-79.003243,Fernanda Ortiz
DEU-9237D1C2,Farmacia del Barrio Plus,Micro,G4774.01,Farmacias y artículos médicos,2025-05-31,2026-03-15,Galápagos,Puerto Ayora,-0.750648,-90.327096,Natalia Rosales
DEU-A6009CE5,Mi Pedrito Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-09-17,2026-03-30,Azuay,Cuenca,-2.911702,-79.099189,Natalia Rosales
DEU-61C5A19C,Boutique Jorgito Center,Mediana,G4771.01,Boutiques y ropa,2023-08-16,2026-03-29,Pichincha,Quito,-0.210224,-78.496592,Lorena Dávila
DEU-5B0BAD58,Boutique Nelly Plus,Micro,G4771.01,Boutiques y ropa,2025-02-02,2026-03-15,Guayas,Guayaquil,-2.214182,-79.850265,Auto-gestionado
DEU-568C88BB,El Kléber Mini,Micro,I5610.01,Restaurantes y picanterías,2023-11-01,2026-03-26,Guayas,Guayaquil,-2.091376,-79.845035,Oswaldo Ñacato
DEU-6063ABD9,Farmacia Salud Mini,Micro,G4774.01,Farmacias y artículos médicos,2020-11-25,2026-03-14,Pichincha,Quito,-0.274869,-78.335591,Auto-gestionado
DEU-2E3EFD82,Don Lucho Plus,Micro,G4721.01,Fruterías y mercados,2023-09-16,2026-03-29,Pichincha,Quito,0.00094,-78.463493,Oswaldo Ñacato
DEU-6374C8B5,Mi Kléber Express,Micro,I5610.02,Comida rápida y food trucks,2024-12-05,2026-03-24,Guayas,Guayaquil,-2.032844,-79.912652,Auto-gestionado
DEU-70F9F0DB,Tía Kléber Mini,Micro,I5610.01,Restaurantes y picanterías,2024-01-28,2026-03-14,Pichincha,Quito,-0.167913,-78.565343,Auto-gestionado
DEU-0C2134A7,El Chabela Plus,Micro,G4721.01,Fruterías y mercados,2023-08-11,2026-02-18,Pichincha,Quito,-0.37102,-78.414196,Auto-gestionado
DEU-9B7E64FA,Tío Nelly Plus,Micro,G4719.01,Comercio mixto (bazar + abarrote),2025-06-27,2026-03-23,Pichincha,Quito,-0.195581,-78.420678,Auto-gestionado
DEU-B41D2D2B,Farmacia Central Center,Micro,G4774.01,Farmacias y artículos médicos,2023-06-20,2026-03-25,Imbabura,Ibarra,0.30938,-78.208359,Auto-gestionado
DEU-4C88FFE8,El Pancho,Micro,I5610.02,Comida rápida y food trucks,2025-02-15,2026-03-21,Pichincha,Quito,-0.069473,-78.362529,Auto-gestionado
DEU-6683A344,El Chabela,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-05-04,2026-03-17,Azuay,Cuenca,-2.872732,-78.852519,Iván Moreno
DEU-0C24EC93,Doña Chabela Plus,Micro,C1071.01,Panaderías y pastelerías,2024-05-08,2026-03-13,Guayas,Guayaquil,-2.203773,-79.960936,Auto-gestionado
DEU-B4B3BD4A,Don Segundo Plus,Micro,S9601.01,Lavanderías y tintorerías,2020-07-08,2026-03-23,Pichincha,Quito,-0.317418,-78.547251,Auto-gestionado
DEU-3AB28315,Tío Fanny Plus,Micro,G4721.01,Fruterías y mercados,2022-09-22,2026-03-13,Guayas,Guayaquil,-2.224338,-79.764416,Auto-gestionado
DEU-22B6278A,Tío Manuelito Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-06-28,2026-03-25,Cotopaxi,Latacunga,-0.817086,-78.607283,Esteban Ruiz
DEU-D84CA814,Tía Kléber,Micro,G4721.01,Fruterías y mercados,2025-02-14,2026-01-30,Guayas,Guayaquil,-2.254038,-79.856961,Oswaldo Ñacato
DEU-3BFB6E58,Mi Jorgito,Micro,I5610.03,Bares y cantinas,2023-12-01,2026-03-24,Guayas,Guayaquil,-2.302499,-79.968156,Auto-gestionado
DEU-227BBB1D,Doña Fanny Center,Micro,I5610.01,Restaurantes y picanterías,2023-11-29,2026-03-27,Loja,Loja,-3.969895,-79.142003,Gabriel Aguilar
DEU-6823AF11,La Nelly Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-02-18,2026-03-24,Pichincha,Quito,-0.161864,-78.762869,Auto-gestionado
DEU-68CBA804,Farmacia Central Market,Micro,G4774.01,Farmacias y artículos médicos,2022-04-01,2026-03-28,Imbabura,Ibarra,0.300225,-78.194763,Auto-gestionado
DEU-86AE8360,Super Rosita,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2024-04-03,2026-03-27,Azuay,Cuenca,-2.845013,-78.9813,Jimena Salazar
DEU-0EBF4C8F,Tío Pedrito Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-07-30,2026-03-21,Azuay,Cuenca,-2.771822,-79.148953,Auto-gestionado
DEU-DCADE45A,Tía Nelly,Micro,I5610.02,Comida rápida y food trucks,2024-06-22,2026-03-26,Manabí,Portoviejo,-1.051215,-80.544349,Esteban Ruiz
DEU-773E115F,Farmacia del Barrio Plus,Micro,G4774.01,Farmacias y artículos médicos,2023-05-20,2026-03-04,Guayas,Guayaquil,-2.312134,-79.954942,Oswaldo Ñacato
DEU-C9FDC37B,La Pedrito Center,Micro,G4721.01,Fruterías y mercados,2024-02-11,2026-03-24,Manabí,Portoviejo,-1.043134,-80.460897,Auto-gestionado
DEU-C23F5DBA,Boutique Martita Market,Micro,G4771.01,Boutiques y ropa,2026-02-04,2026-03-01,Pichincha,Quito,-0.180329,-78.397238,Auto-gestionado
DEU-7277498E,Tío Pancho,Micro,S9602.01,Peluquerías y salones de belleza,2023-01-07,2026-03-12,Pichincha,Quito,-0.269566,-78.487487,Auto-gestionado
DEU-826DDD77,Doña Gladys Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-03-01,2026-03-25,Manabí,Portoviejo,-0.932921,-80.444373,Auto-gestionado
DEU-F7452EF3,La Mayra Express,Micro,I5610.02,Comida rápida y food trucks,2023-11-02,2026-03-23,Azuay,Cuenca,-2.842231,-79.045105,Lorena Dávila
DEU-0203FA00,Mi Anita Plus,Micro,S9602.01,Peluquerías y salones de belleza,2023-09-08,2026-03-08,Pichincha,Quito,-0.145108,-78.399742,Auto-gestionado
DEU-FA7F7EB7,Mi Lucho,Pequeña,I5610.01,Restaurantes y picanterías,2024-03-21,2026-03-27,Pichincha,Quito,-0.181712,-78.516704,Kevin Jaramillo
DEU-16FB6B12,Don Anita Center,Micro,S9602.01,Peluquerías y salones de belleza,2024-05-09,2026-03-06,Pichincha,Quito,-0.110057,-78.366255,Auto-gestionado
DEU-DF382F1F,Tío Nelly,Micro,I5610.02,Comida rápida y food trucks,2022-09-05,2026-03-20,El Oro,Machala,-3.30291,-79.892169,Auto-gestionado
DEU-CB05EB4F,Tía Pedrito Center,Micro,I5610.02,Comida rápida y food trucks,2020-06-01,2026-03-15,Pichincha,Quito,-0.187163,-78.511176,Auto-gestionado
DEU-8DA3828C,La Carmita Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-02-06,2026-03-13,Pichincha,Quito,-0.142972,-78.350481,Mateo Pérez
DEU-34C25393,Doña Jorgito Express,Micro,I5610.03,Bares y cantinas,2022-09-03,2026-03-19,Manabí,Portoviejo,-1.105099,-80.404544,Hilda Proaño
DEU-B12ADF00,La Gladys Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2020-05-24,2026-03-26,Pichincha,Quito,-0.114804,-78.56598,Hilda Proaño
DEU-C6CFF6BC,Tío Rosita Express,Micro,I5610.01,Restaurantes y picanterías,2024-09-04,2026-03-28,Azuay,Cuenca,-2.79608,-79.118022,Auto-gestionado
DEU-937E74A6,Tía Juanito Plus,Micro,I5630.01,Cafeterías y panaderías,2023-11-22,2026-03-29,Loja,Loja,-3.952394,-79.117978,Fernanda Ortiz
DEU-4A4F5B11,Coop. 24 de Mayo,Micro,H4922.01,"Transporte (taxis, cooperativas)",2025-11-30,2026-03-24,Pichincha,Quito,-0.248741,-78.493025,Paola Intriago
DEU-225B3454,Mi Beto,Micro,G4773.01,Bazares y papelerías,2024-08-23,2026-02-05,Pichincha,Quito,-0.084038,-78.608228,Auto-gestionado
DEU-1FC47CEA,Don Segundo Express,Micro,I5630.01,Cafeterías y panaderías,2023-02-26,2026-03-03,Azuay,Cuenca,-2.890982,-79.069377,Auto-gestionado
DEU-35914EAE,Boutique Chabela,Micro,G4771.01,Boutiques y ropa,2024-04-06,2026-03-28,Santa Elena,Santa Elena,-2.270638,-80.925133,Auto-gestionado
DEU-E501198D,La Pancho Market,Micro,I5610.01,Restaurantes y picanterías,2023-07-25,2026-03-25,Pichincha,Quito,-0.146463,-78.329954,Iván Moreno
DEU-5C5234C2,Super Carmita Plus,Micro,I5610.01,Restaurantes y picanterías,2022-03-14,2026-01-21,Tungurahua,Ambato,-1.23191,-78.720734,Carlos Mendoza
DEU-5EAA3AE0,Boutique Anita Express,Micro,G4771.01,Boutiques y ropa,2020-04-15,2026-03-24,El Oro,Machala,-3.183263,-79.914735,Auto-gestionado
DEU-F188C6E9,Mi Rosita,Pequeña,I5610.01,Restaurantes y picanterías,2021-04-23,2026-03-22,Azuay,Cuenca,-2.868003,-79.019413,Carlos Mendoza
DEU-7985E54C,Doña Gladys,Mediana,I5610.01,Restaurantes y picanterías,2024-01-08,2026-03-20,Pichincha,Quito,-0.187559,-78.453487,Jimena Salazar
DEU-2D75C45E,Tío Mayra Mini,Micro,I5610.02,Comida rápida y food trucks,2020-10-11,2026-03-30,Azuay,Cuenca,-2.917676,-79.031498,Auto-gestionado
DEU-D62F30A7,Super Kléber,Micro,G4721.01,Fruterías y mercados,2023-04-09,2026-03-21,Tungurahua,Ambato,-1.32905,-78.685108,Auto-gestionado
DEU-70FF32F7,Super Kléber Plus,Micro,I5610.01,Restaurantes y picanterías,2023-09-28,2026-03-10,Guayas,Guayaquil,-2.225833,-79.963327,Auto-gestionado
DEU-D736C80C,Farmacia Central Center,Micro,G4774.01,Farmacias y artículos médicos,2023-07-25,2026-03-13,Pichincha,Quito,0.048517,-78.539959,Auto-gestionado
DEU-2002F25B,El Chabela Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-06-26,2026-03-05,El Oro,Machala,-3.265213,-80.010498,Hilda Proaño
DEU-A61D51DB,Tía Pancho Center,Micro,S9602.01,Peluquerías y salones de belleza,2024-03-21,2026-03-22,Pichincha,Quito,-0.133305,-78.474189,Auto-gestionado
DEU-24A61893,Farmacia Salud Mini,Micro,G4774.01,Farmacias y artículos médicos,2025-12-21,2026-03-29,Guayas,Guayaquil,-2.172664,-79.869472,Jimena Salazar
DEU-2EDFC126,La Anita,Micro,I5610.01,Restaurantes y picanterías,2024-06-22,2026-03-01,Guayas,Guayaquil,-2.250872,-79.963661,Auto-gestionado
DEU-96C256FA,Don Mayra,Micro,G4721.01,Fruterías y mercados,2025-05-22,2026-03-21,Manabí,Portoviejo,-1.027796,-80.407317,Auto-gestionado
DEU-222CD32A,Mi Segundo,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-11-03,2026-03-31,Pichincha,Quito,-0.240618,-78.512288,Paola Intriago
DEU-9C2BD11E,Farmacia Vida,Micro,G4774.01,Farmacias y artículos médicos,2024-12-22,2026-03-17,Tungurahua,Ambato,-1.30117,-78.684305,Kevin Jaramillo
DEU-A5916A49,Super Beto,Pequeña,I5610.01,Restaurantes y picanterías,2025-03-01,2026-03-28,Guayas,Guayaquil,-2.216211,-79.915301,Kevin Jaramillo
DEU-281E2EC8,Don Martita Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-11-21,2026-02-27,Manabí,Portoviejo,-1.073387,-80.457734,Auto-gestionado
DEU-5F47F01F,Mi Fanny Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2026-01-23,2026-03-20,Guayas,Guayaquil,-2.255914,-79.965682,Hilda Proaño
DEU-6C0B176A,El Chabela Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-07-02,2026-02-26,Azuay,Cuenca,-2.794917,-78.916609,Fernanda Ortiz
DEU-D7331E8B,Doña Martita Plus,Micro,I5610.01,Restaurantes y picanterías,2024-07-30,2026-03-27,Pichincha,Quito,-0.175279,-78.554751,Jimena Salazar
DEU-1C7AB8E1,Don Nelly Express,Micro,G4721.01,Fruterías y mercados,2024-01-24,2026-03-30,Guayas,Guayaquil,-2.192943,-79.926227,Auto-gestionado
DEU-89F121D9,Tía Pancho,Micro,I5630.01,Cafeterías y panaderías,2023-04-08,2026-03-20,Guayas,Guayaquil,-2.296711,-79.967326,Auto-gestionado
DEU-B4F02211,Doña Nelly,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-09-03,2026-03-16,Guayas,Guayaquil,-2.340731,-79.941098,Auto-gestionado
DEU-87FD7C45,El Fanny Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-09-29,2026-02-22,Azuay,Cuenca,-3.009772,-78.950486,Mateo Pérez
DEU-814D2BB6,Tía Gladys Center,Micro,G4719.01,Comercio mixto (bazar + abarrote),2025-07-29,2026-03-03,Pichincha,Quito,-0.209697,-78.452961,Auto-gestionado
DEU-009CC814,El Chabela,Mediana,I5610.01,Restaurantes y picanterías,2020-04-10,2026-03-30,Tungurahua,Ambato,-1.266686,-78.561454,Esteban Ruiz
DEU-D8C9D5E5,La Manuelito Express,Micro,I5610.01,Restaurantes y picanterías,2025-06-06,2026-03-30,Tungurahua,Ambato,-1.211219,-78.636001,Carlos Mendoza
DEU-953BFCDC,Doña Gladys Center,Pequeña,I5610.01,Restaurantes y picanterías,2023-01-20,2026-03-08,Guayas,Guayaquil,-2.185303,-79.900849,Fernanda Ortiz
DEU-04FA38E4,Doña Lucho,Micro,I5610.02,Comida rápida y food trucks,2025-12-18,2026-03-24,Pichincha,Quito,-0.191172,-78.554346,Auto-gestionado
DEU-88BAA183,Super Fanny Center,Micro,I5610.02,Comida rápida y food trucks,2023-01-08,2026-03-28,Pichincha,Quito,-0.096819,-78.480039,Auto-gestionado
DEU-2907E5C5,Don Manuelito Market,Pequeña,I5630.01,Cafeterías y panaderías,2023-06-12,2026-03-24,Guayas,Guayaquil,-2.186519,-79.82585,Kevin Jaramillo
DEU-DB512257,La Kléber Express,Micro,S9602.01,Peluquerías y salones de belleza,2025-03-14,2026-03-29,Guayas,Guayaquil,-2.075038,-79.923829,Auto-gestionado
DEU-15D41694,Doña Nelly,Micro,C1071.01,Panaderías y pastelerías,2022-03-27,2026-03-20,Guayas,Guayaquil,-2.094646,-79.859274,Auto-gestionado
DEU-1AC10181,Super Juanito Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-01-11,2026-03-17,Guayas,Guayaquil,-2.121822,-79.972543,Gabriel Aguilar
DEU-1AC084D0,El Beto,Pequeña,G4719.01,Comercio mixto (bazar + abarrote),2024-04-16,2026-03-27,Tungurahua,Ambato,-1.312589,-78.616261,Fernanda Ortiz
DEU-D5088B95,Tía Beto Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-03-11,2026-03-27,Bolívar,Guaranda,-1.445676,-78.971058,Auto-gestionado
DEU-4EF48E8B,Mi Manuelito Center,Pequeña,I5610.02,Comida rápida y food trucks,2024-05-01,2026-03-05,Guayas,Guayaquil,-2.152947,-79.855689,Lorena Dávila
DEU-C85C6E34,El Pedrito Express,Micro,I5630.01,Cafeterías y panaderías,2024-02-17,2026-03-11,Guayas,Guayaquil,-2.07192,-79.993989,Auto-gestionado
DEU-6A58802E,Mi Mayra,Pequeña,I5610.01,Restaurantes y picanterías,2022-11-22,2026-03-28,Chimborazo,Riobamba,-1.652119,-78.625786,Hilda Proaño
DEU-FF5E2412,Boutique Jorgito,Micro,G4771.01,Boutiques y ropa,2025-01-18,2026-03-22,Pichincha,Quito,-0.145856,-78.454481,Auto-gestionado
DEU-1E530BF4,Mi Gladys,Micro,I5610.01,Restaurantes y picanterías,2021-11-11,2026-03-22,Guayas,Guayaquil,-2.142342,-79.926432,Auto-gestionado
DEU-95E809E7,Doña Rosita Market,Micro,I5610.02,Comida rápida y food trucks,2025-12-18,2026-03-30,Chimborazo,Riobamba,-1.804049,-78.756219,Auto-gestionado
DEU-4E616CAF,El Kléber Market,Micro,S9602.01,Peluquerías y salones de belleza,2020-10-20,2026-03-15,Guayas,Guayaquil,-2.165081,-80.015079,Auto-gestionado
DEU-FF85053C,Tía Lucho,Micro,I5610.01,Restaurantes y picanterías,2025-04-10,2026-02-24,Orellana,Coca,-0.396879,-77.061419,Auto-gestionado
DEU-961DE6E6,Super Gladys Center,Micro,S9601.01,Lavanderías y tintorerías,2024-06-23,2026-03-28,Orellana,Coca,-0.459177,-77.002816,Hilda Proaño
DEU-61328ECC,Tía Anita Plus,Micro,I5610.01,Restaurantes y picanterías,2025-01-26,2026-03-06,Guayas,Guayaquil,-2.059378,-79.95257,Auto-gestionado
DEU-C0559EA8,Don Pancho,Micro,S9602.01,Peluquerías y salones de belleza,2020-07-03,2026-02-22,Azuay,Cuenca,-3.008556,-79.101197,Mateo Pérez
DEU-379A28DF,Super Carmita Express,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2024-11-26,2026-03-23,Guayas,Guayaquil,-2.226341,-79.912232,Iván Moreno
DEU-DBFD0911,El Martita,Micro,I5630.01,Cafeterías y panaderías,2023-10-06,2026-03-22,Pichincha,Quito,-0.294285,-78.455877,Auto-gestionado
DEU-8BA81686,Don Anita Express,Micro,G4721.01,Fruterías y mercados,2024-01-22,2026-03-09,Manabí,Portoviejo,-1.016089,-80.507239,Auto-gestionado
DEU-2D5CAEDE,La Gladys Center,Micro,I5610.01,Restaurantes y picanterías,2022-12-20,2026-03-19,Guayas,Guayaquil,-2.085596,-79.967178,Auto-gestionado
DEU-884A21D7,El Fanny Market,Micro,S9602.01,Peluquerías y salones de belleza,2023-05-07,2026-03-31,Pichincha,Quito,-0.148036,-78.394466,Fernanda Ortiz
DEU-FA6B87E0,El Chabela Plus,Micro,G4719.01,Comercio mixto (bazar + abarrote),2024-07-18,2026-03-31,Orellana,Coca,-0.458584,-76.905843,Jimena Salazar
DEU-F6D7F40C,La Carmita Market,Micro,S9602.01,Peluquerías y salones de belleza,2024-05-24,2026-03-06,Guayas,Guayaquil,-2.290786,-79.792877,Auto-gestionado
DEU-1E995459,Tía Segundo Mini,Micro,C1071.01,Panaderías y pastelerías,2020-10-06,2026-03-28,Pichincha,Quito,-0.131875,-78.460981,Auto-gestionado
DEU-09F17FC8,Doña Manuelito Mini,Micro,S9602.01,Peluquerías y salones de belleza,2023-09-29,2026-03-28,Guayas,Guayaquil,-2.310812,-79.899855,Auto-gestionado
DEU-B1659690,Super Carmita Plus,Micro,G4773.01,Bazares y papelerías,2026-02-28,2026-03-15,Guayas,Guayaquil,-2.288703,-79.993999,Gabriel Aguilar
DEU-3290751D,El Anita Mini,Micro,I5630.01,Cafeterías y panaderías,2024-10-04,2026-03-03,Guayas,Guayaquil,-2.33447,-79.968719,Iván Moreno
DEU-D65EDF29,Don Rosita Mini,Micro,S9602.01,Peluquerías y salones de belleza,2023-04-16,2026-03-27,Pichincha,Quito,-0.129869,-78.496643,Auto-gestionado
DEU-BEFAB7AD,Super Nelly,Micro,I5610.02,Comida rápida y food trucks,2021-02-27,2026-03-14,Azuay,Cuenca,-2.93141,-79.008448,Iván Moreno
DEU-D13A8E23,Mi Gladys Market,Micro,I5630.01,Cafeterías y panaderías,2025-02-26,2026-03-13,Guayas,Guayaquil,-2.081165,-79.904072,Auto-gestionado
DEU-DC2BAE8A,Tío Juanito,Micro,I5630.01,Cafeterías y panaderías,2024-10-07,2026-03-27,Guayas,Guayaquil,-2.273787,-79.982257,Auto-gestionado
DEU-91D72294,Doña Mayra Plus,Micro,I5610.03,Bares y cantinas,2022-01-04,2026-03-27,Los Ríos,Babahoyo,-1.920033,-79.449576,Auto-gestionado
DEU-B2E5F688,Super Lucho Market,Micro,I5630.01,Cafeterías y panaderías,2020-04-24,2026-03-31,Manabí,Portoviejo,-1.186569,-80.393614,Hilda Proaño
DEU-FC4BD43E,Boutique Lucho Express,Micro,G4771.01,Boutiques y ropa,2020-09-09,2026-03-07,Pichincha,Quito,-0.15569,-78.399397,Auto-gestionado
DEU-3AB0FCC9,Mi Segundo Express,Micro,I5610.01,Restaurantes y picanterías,2025-04-05,2026-02-17,Tungurahua,Ambato,-1.1999,-78.767647,Auto-gestionado
DEU-DA66053C,La Chabela Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-09-17,2026-03-01,Pastaza,Puyo,-1.466348,-77.977351,Auto-gestionado
DEU-A1B749FA,Super Manuelito Mini,Micro,I5610.01,Restaurantes y picanterías,2023-01-02,2026-02-11,Azuay,Cuenca,-2.82246,-79.057786,Auto-gestionado
DEU-8B2D2EF2,La Carmita Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-08-28,2026-03-17,Chimborazo,Riobamba,-1.705322,-78.727578,Auto-gestionado
DEU-22613DF4,Don Lucho,Micro,I5630.01,Cafeterías y panaderías,2024-01-27,2026-03-24,Pichincha,Quito,-0.266567,-78.475176,Andrea Vásconez
DEU-A674CDC1,La Gladys,Mediana,G4711.01,Tiendas de abarrotes y víveres,2023-12-04,2026-03-18,Guayas,Guayaquil,-2.151202,-79.910866,Carlos Mendoza
DEU-1052AC90,Tía Kléber Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-08-26,2026-03-02,Guayas,Guayaquil,-2.230075,-79.993663,Auto-gestionado
DEU-908BD4DA,El Mayra,Micro,G4719.01,Comercio mixto (bazar + abarrote),2023-03-23,2026-02-28,Pichincha,Quito,-0.279943,-78.474487,Auto-gestionado
DEU-76C54F7B,Mi Anita,Micro,S9602.01,Peluquerías y salones de belleza,2023-03-08,2026-03-14,Azuay,Cuenca,-2.930608,-79.006181,Auto-gestionado
DEU-A52DE28A,El Martita Plus,Micro,I5610.03,Bares y cantinas,2025-06-26,2026-02-10,Azuay,Cuenca,-2.999932,-79.099838,Auto-gestionado
DEU-15F120FE,Super Anita Plus,Micro,G4719.01,Comercio mixto (bazar + abarrote),2024-10-19,2026-03-24,Guayas,Guayaquil,-2.156417,-79.930596,Auto-gestionado
DEU-CB74EB96,Mi Pedrito Plus,Pequeña,I5630.01,Cafeterías y panaderías,2023-04-21,2026-03-13,Cotopaxi,Latacunga,-0.954439,-78.61258,Gabriel Aguilar
DEU-C01532E8,Farmacia Central,Micro,G4774.01,Farmacias y artículos médicos,2023-05-13,2026-02-11,Pichincha,Quito,-0.246942,-78.410464,Auto-gestionado
DEU-6C57A418,Super Jorgito,Micro,I5610.01,Restaurantes y picanterías,2023-12-11,2026-03-28,El Oro,Machala,-3.184077,-79.941908,Auto-gestionado
DEU-141E851D,La Carmita Center,Micro,G4761.01,Librerías y útiles escolares,2025-12-25,2026-03-19,Esmeraldas,Esmeraldas,0.994663,-79.639332,Auto-gestionado
DEU-3FA6681E,Super Segundo,Micro,I5630.01,Cafeterías y panaderías,2023-01-18,2026-02-27,Santa Elena,Santa Elena,-2.062534,-80.994777,Auto-gestionado
DEU-7E1E2BFB,Mi Beto Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-11-02,2026-03-28,Azuay,Cuenca,-2.834737,-79.087277,Auto-gestionado
DEU-CCFAD15C,Coop. Los Andes,Micro,H4922.01,"Transporte (taxis, cooperativas)",2022-04-14,2026-03-22,Pichincha,Quito,-0.157718,-78.392303,Hilda Proaño
DEU-7A0B2C9F,Don Beto Express,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2025-05-11,2026-01-18,Pichincha,Quito,-0.247688,-78.495264,Mateo Pérez
DEU-FEB78634,Doña Martita,Mediana,G4711.01,Tiendas de abarrotes y víveres,2025-07-22,2026-03-12,Pichincha,Quito,-0.176759,-78.462926,Jimena Salazar
DEU-E443B23E,Doña Manuelito,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-10-31,2026-03-26,Pichincha,Quito,-0.194731,-78.475423,Iván Moreno
DEU-DCE2C054,Super Lucho Center,Micro,G4721.01,Fruterías y mercados,2025-09-03,2026-03-25,Manabí,Portoviejo,-1.111939,-80.553004,Kevin Jaramillo
DEU-4CB84BBF,Super Juanito,Micro,C1071.01,Panaderías y pastelerías,2023-06-15,2026-03-29,Pichincha,Quito,-0.249854,-78.340638,Auto-gestionado
DEU-13DA1AFD,Doña Anita,Pequeña,G4721.01,Fruterías y mercados,2022-10-10,2026-03-22,Guayas,Guayaquil,-2.250352,-79.857741,Diana Cárdenas
DEU-E1B833B5,Doña Kléber,Micro,S9602.01,Peluquerías y salones de belleza,2021-09-14,2026-03-29,Guayas,Guayaquil,-2.152615,-79.971582,Auto-gestionado
DEU-2F4ADBED,Super Pedrito,Micro,I5610.01,Restaurantes y picanterías,2024-01-12,2026-03-27,Pichincha,Quito,-0.256957,-78.388182,Auto-gestionado
DEU-1D9970B6,Mi Segundo Center,Micro,I5610.03,Bares y cantinas,2024-02-12,2026-02-15,Pichincha,Quito,-0.248534,-78.53799,Auto-gestionado
