merchant_id,mes_reporte,tpv_mensual,count_trx,ticket_promedio,tasa_rechazo,dias_sin_transaccion_max,dias_desde_ultima_trx,tickets_soporte_abiertos,tickets_soporte_resueltos,tiempo_resolucion_prom_hrs,severidad_prom_tickets
DEU-A674CDC1,2025-07-01,18810.1,2764,6.81,0.0044,0,0,0,0,0.0,0.0
DEU-A674CDC1,2025-08-01,15877.9,2153,7.37,0.0051,2,0,0,0,0.0,0.0
DEU-A674CDC1,2025-09-01,34276.42,3375,10.16,0.0092,3,0,1,0,0.0,0.05
DEU-A674CDC1,2025-10-01,21355.36,2599,8.22,0.0386,0,0,0,0,0.0,0.0
DEU-A674CDC1,2025-11-01,21835.0,4258,5.13,0.0021,1,1,0,0,0.0,0.0
DEU-A674CDC1,2025-12-01,62512.64,7297,8.57,0.1161,1,0,0,0,0.0,0.0
DEU-A674CDC1,2026-01-01,18375.76,2859,6.43,0.0328,0,0,0,0,0.0,0.0
DEU-A674CDC1,2026-02-01,31413.33,5083,6.18,0.044,0,0,0,0,0.0,0.0
DEU-A674CDC1,2026-03-01,25296.11,2322,10.89,0.0482,0,0,1,0,0.0,2.5
DEU-1052AC90,2025-04-01,2235.7,360,6.21,0.0222,0,0,1,0,0.0,0.18
DEU-1052AC90,2025-05-01,2066.57,264,7.83,0.0205,0,0,0,0,0.0,0.0
DEU-1052AC90,2025-06-01,3025.71,377,8.03,0.0518,1,1,1,0,0.0,0.0
DEU-1052AC90,2025-07-01,1888.61,208,9.08,0.0503,3,0,0,0,0.0,0.0
DEU-1052AC90,2025-08-01,2172.12,268,8.1,0.0032,0,0,1,0,0.0,0.03
DEU-1052AC90,2025-09-01,2074.61,224,9.26,0.0643,0,0,0,0,0.0,0.0
DEU-1052AC90,2025-10-01,1487.74,252,5.9,0.0279,0,0,0,0,0.0,0.0
DEU-1052AC90,2025-11-01,2402.37,326,7.37,0.0847,1,1,0,0,0.0,0.0
DEU-1052AC90,2025-12-01,2625.66,308,8.52,0.0588,0,0,0,0,0.0,0.0
DEU-1052AC90,2026-01-01,872.7,140,6.23,0.0373,0,0,1,0,0.0,0.0
DEU-1052AC90,2026-02-01,2132.59,136,15.68,0.03,0,0,0,0,0.0,0.0
DEU-1052AC90,2026-03-01,2222.8,288,7.72,0.0253,2,2,0,0,0.0,0.0
DEU-908BD4DA,2025-04-01,1594.73,135,11.81,0.092,4,3,0,0,0.0,0.0
DEU-908BD4DA,2025-05-01,1514.96,155,9.77,0.0374,6,1,1,0,0.0,0.16
DEU-908BD4DA,2025-06-01,1678.26,169,9.93,0.0309,1,1,0,0,0.0,0.0
DEU-908BD4DA,2025-07-01,1451.67,166,8.75,0.055,0,0,1,0,0.0,0.0
DEU-908BD4DA,2025-08-01,1391.95,123,11.32,0.0805,0,0,1,0,0.0,0.0
DEU-908BD4DA,2025-09-01,1803.72,125,14.43,0.0081,3,1,2,0,0.0,0.0
DEU-908BD4DA,2025-10-01,1825.84,202,9.04,0.0232,7,1,0,0,0.0,0.0
DEU-908BD4DA,2025-11-01,1685.81,207,8.14,0.0167,0,0,0,0,0.0,0.0
DEU-908BD4DA,2025-12-01,2476.99,249,9.95,0.0754,6,4,0,0,0.0,0.0
DEU-908BD4DA,2026-01-01,1568.88,173,9.07,0.0457,1,1,0,0,0.0,0.0
DEU-908BD4DA,2026-02-01,2105.36,218,9.66,0.0834,0,0,1,0,0.0,0.0
DEU-908BD4DA,2026-03-01,2096.22,240,8.73,0.0,0,0,1,0,0.0,1.61
DEU-76C54F7B,2025-04-01,2707.0,261,10.37,0.0329,2,0,0,0,0.0,0.0
DEU-76C54F7B,2025-05-01,1758.08,397,4.43,0.0315,0,0,0,0,0.0,0.0
DEU-76C54F7B,2025-06-01,4350.49,245,17.76,0.0262,4,0,0,0,0.0,0.0
DEU-76C54F7B,2025-07-01,1959.99,193,10.16,0.0607,1,0,0,0,0.0,0.0
DEU-76C54F7B,2025-08-01,3016.77,185,16.31,0.0,0,0,0,0,0.0,0.0
DEU-76C54F7B,2025-09-01,4891.69,80,61.15,0.0365,3,2,0,0,0.0,0.0
DEU-76C54F7B,2025-10-01,1731.75,182,9.52,0.0198,7,0,0,0,0.0,0.0
DEU-76C54F7B,2025-11-01,3289.29,135,24.37,0.0486,3,3,0,0,0.0,0.0
DEU-76C54F7B,2025-12-01,7946.1,548,14.5,0.0,0,0,0,0,0.0,0.0
DEU-76C54F7B,2026-01-01,3553.03,250,14.21,0.0103,0,0,0,0,0.0,0.0
DEU-76C54F7B,2026-02-01,3562.95,212,16.81,0.0285,1,0,2,0,0.0,2.3
DEU-76C54F7B,2026-03-01,5677.83,344,16.51,0.0689,0,0,0,0,0.0,0.0
DEU-A52DE28A,2025-06-01,1765.16,114,15.48,0.0586,1,1,1,0,0.0,3.01
DEU-A52DE28A,2025-07-01,2846.52,208,13.69,0.0517,0,0,0,0,0.0,0.0
DEU-A52DE28A,2025-08-01,2912.88,156,18.67,0.1023,1,1,0,0,0.0,0.0
DEU-A52DE28A,2025-09-01,5863.19,316,18.55,0.0992,0,0,0,0,0.0,0.0
DEU-A52DE28A,2025-10-01,5295.73,229,23.13,0.1043,0,0,1,0,0.0,3.31
DEU-A52DE28A,2025-11-01,3646.0,185,19.71,0.0674,0,0,2,2,43.6,2.92
DEU-A52DE28A,2025-12-01,8015.89,378,21.21,0.0594,3,0,1,0,0.0,2.86
DEU-A52DE28A,2026-01-01,2987.68,173,17.27,0.0665,0,0,0,0,0.0,0.0
DEU-A52DE28A,2026-02-01,4721.49,382,12.36,0.1159,3,3,0,0,0.0,0.0
DEU-A52DE28A,2026-03-01,3389.88,338,10.03,0.0515,0,0,3,1,25.1,3.29
DEU-15F120FE,2025-04-01,1546.23,220,7.03,0.0159,1,1,1,0,0.0,0.16
DEU-15F120FE,2025-05-01,3103.21,195,15.91,0.0165,0,0,0,0,0.0,0.0
DEU-15F120FE,2025-06-01,1523.54,276,5.52,0.0839,0,0,0,0,0.0,0.0
DEU-15F120FE,2025-07-01,1737.05,244,7.12,0.0185,3,2,0,0,0.0,0.0
DEU-15F120FE,2025-08-01,3442.93,302,11.4,0.0284,2,0,1,0,0.0,0.0
DEU-15F120FE,2025-09-01,2227.89,337,6.61,0.0353,1,1,0,0,0.0,0.0
DEU-15F120FE,2025-10-01,2163.34,270,8.01,0.0181,1,0,0,0,0.0,0.0
DEU-15F120FE,2025-11-01,2393.51,322,7.43,0.0445,0,0,1,0,0.0,2.14
DEU-15F120FE,2025-12-01,6045.75,290,20.85,0.0215,3,0,0,0,0.0,0.0
DEU-15F120FE,2026-01-01,2752.2,294,9.36,0.0312,1,1,1,0,0.0,0.18
DEU-15F120FE,2026-02-01,1404.81,310,4.53,0.0466,1,0,0,0,0.0,0.0
DEU-15F120FE,2026-03-01,3240.45,504,6.43,0.0426,4,3,0,0,0.0,0.0
DEU-CB74EB96,2025-04-01,6890.5,951,7.25,0.0225,0,0,1,0,0.0,1.97
DEU-CB74EB96,2025-05-01,4001.03,667,6.0,0.028,0,0,1,0,0.0,0.0
DEU-CB74EB96,2025-06-01,3268.86,856,3.82,0.0641,2,0,0,0,0.0,0.0
DEU-CB74EB96,2025-07-01,5321.6,798,6.67,0.0305,6,0,0,0,0.0,0.0
DEU-CB74EB96,2025-08-01,7773.25,853,9.11,0.0157,3,0,0,0,0.0,0.0
DEU-CB74EB96,2025-09-01,3115.37,769,4.05,0.03,0,0,0,0,0.0,0.0
DEU-CB74EB96,2025-10-01,5088.75,1060,4.8,0.0282,1,1,1,0,0.0,0.0
DEU-CB74EB96,2025-11-01,5585.69,1379,4.05,0.0084,0,0,0,0,0.0,0.0
DEU-CB74EB96,2025-12-01,3630.68,1023,3.55,0.0359,1,0,0,0,0.0,0.0
DEU-CB74EB96,2026-01-01,2904.47,577,5.03,0.0244,0,0,1,0,0.0,0.0
DEU-CB74EB96,2026-02-01,4067.08,1036,3.93,0.0577,0,0,1,0,0.0,2.29
DEU-CB74EB96,2026-03-01,4289.35,884,4.85,0.0194,1,1,0,0,0.0,0.0
DEU-C01532E8,2025-04-01,4197.13,205,20.47,0.0493,5,1,2,0,0.0,2.58
DEU-C01532E8,2025-05-01,3871.69,253,15.3,0.0569,0,0,0,0,0.0,0.0
DEU-C01532E8,2025-06-01,3521.7,265,13.29,0.0147,2,2,0,0,0.0,0.0
DEU-C01532E8,2025-07-01,2862.66,118,24.26,0.0009,0,0,1,0,0.0,0.0
DEU-C01532E8,2025-08-01,4116.22,224,18.38,0.0286,0,0,0,0,0.0,0.0
DEU-C01532E8,2025-09-01,3848.91,264,14.58,0.0478,1,1,1,0,0.0,2.01
DEU-C01532E8,2025-10-01,4080.5,148,27.57,0.0488,2,2,0,0,0.0,0.0
DEU-C01532E8,2025-11-01,4924.21,341,14.44,0.0,0,0,0,0,0.0,0.0
DEU-C01532E8,2025-12-01,5611.36,270,20.78,0.0064,0,0,0,0,0.0,0.0
DEU-C01532E8,2026-01-01,2177.46,204,10.67,0.0374,1,0,1,0,0.0,1.8
DEU-C01532E8,2026-02-01,2200.37,221,9.96,0.064,3,1,1,0,0.0,0.0
DEU-C01532E8,2026-03-01,4921.46,139,35.41,0.0184,0,0,0,0,0.0,0.0
DEU-6C57A418,2025-04-01,2507.59,182,13.78,0.0387,2,0,0,0,0.0,0.0
DEU-6C57A418,2025-05-01,3226.87,195,16.55,0.0396,0,0,1,0,0.0,0.14
DEU-6C57A418,2025-06-01,2089.8,277,7.54,0.0529,2,0,0,0,0.0,0.0
DEU-6C57A418,2025-07-01,2354.37,255,9.23,0.0512,0,0,0,0,0.0,0.0
DEU-6C57A418,2025-08-01,1918.22,298,6.44,0.0421,0,0,1,0,0.0,0.0
DEU-6C57A418,2025-09-01,2448.19,130,18.83,0.035,1,1,0,0,0.0,0.0
DEU-6C57A418,2025-10-01,5444.39,366,14.88,0.0095,3,3,0,0,0.0,0.0
DEU-6C57A418,2025-11-01,2680.8,167,16.05,0.0436,0,0,0,0,0.0,0.0
DEU-6C57A418,2025-12-01,3387.02,194,17.46,0.0674,8,0,2,1,70.2,3.28
DEU-6C57A418,2026-01-01,1431.12,228,6.28,0.0083,0,0,2,0,0.0,3.6
DEU-6C57A418,2026-02-01,815.55,158,5.16,0.0255,0,0,0,0,0.0,0.0
DEU-6C57A418,2026-03-01,3688.34,304,12.13,0.0258,0,0,0,0,0.0,0.0
DEU-141E851D,2025-12-01,9117.89,406,22.46,0.0993,3,0,1,0,0.0,3.32
DEU-141E851D,2026-01-01,4676.66,262,17.85,0.028,0,0,0,0,0.0,0.0
DEU-141E851D,2026-02-01,3232.27,188,17.19,0.0609,0,0,0,0,0.0,0.0
DEU-141E851D,2026-03-01,6206.56,596,10.41,0.0404,6,1,0,0,0.0,0.0
DEU-3FA6681E,2025-04-01,946.45,209,4.53,0.0566,0,0,0,0,0.0,0.0
DEU-3FA6681E,2025-05-01,1217.67,204,5.97,0.07,0,0,1,0,0.0,3.17
DEU-3FA6681E,2025-06-01,1019.99,186,5.48,0.0479,3,0,0,0,0.0,0.0
DEU-3FA6681E,2025-07-01,1402.68,267,5.25,0.0164,0,0,0,0,0.0,0.0
DEU-3FA6681E,2025-08-01,1286.37,214,6.01,0.0408,1,0,0,0,0.0,0.0
DEU-3FA6681E,2025-09-01,1198.96,161,7.45,0.0036,0,0,0,0,0.0,0.0
DEU-3FA6681E,2025-10-01,742.0,299,2.48,0.0142,1,0,1,0,0.0,0.08
DEU-3FA6681E,2025-11-01,1380.99,317,4.36,0.0349,1,0,0,0,0.0,0.0
DEU-3FA6681E,2025-12-01,975.8,394,2.48,0.1072,0,0,3,1,39.4,2.11
DEU-3FA6681E,2026-01-01,789.81,260,3.04,0.0,0,0,0,0,0.0,0.0
DEU-3FA6681E,2026-02-01,945.95,302,3.13,0.0606,0,0,0,0,0.0,0.0
DEU-3FA6681E,2026-03-01,1056.31,174,6.07,0.0696,0,0,0,0,0.0,0.0
DEU-7E1E2BFB,2025-04-01,2776.02,321,8.65,0.0318,0,0,1,0,0.0,0.34
DEU-7E1E2BFB,2025-05-01,1773.61,187,9.48,0.0042,2,0,2,0,0.0,2.31
DEU-7E1E2BFB,2025-06-01,1414.31,128,11.05,0.012,2,1,0,0,0.0,0.0
DEU-7E1E2BFB,2025-07-01,2233.33,285,7.84,0.0378,0,0,0,0,0.0,0.0
DEU-7E1E2BFB,2025-08-01,985.34,111,8.88,0.0232,0,0,0,0,0.0,0.0
DEU-7E1E2BFB,2025-09-01,1530.45,282,5.43,0.0482,1,1,1,0,0.0,2.87
DEU-7E1E2BFB,2025-10-01,1785.75,212,8.42,0.0368,0,0,0,0,0.0,0.0
DEU-7E1E2BFB,2025-11-01,3053.66,199,15.35,0.0245,0,0,0,0,0.0,0.0
DEU-7E1E2BFB,2025-12-01,3414.5,277,12.33,0.0468,1,0,0,0,0.0,0.0
DEU-7E1E2BFB,2026-01-01,1780.58,138,12.9,0.0937,0,0,0,0,0.0,0.0
DEU-7E1E2BFB,2026-02-01,2847.34,282,10.1,0.042,2,0,1,0,0.0,0.09
DEU-7E1E2BFB,2026-03-01,2302.67,167,13.79,0.0252,0,0,1,0,0.0,3.74
DEU-CCFAD15C,2025-04-01,1001.99,252,3.98,0.0169,1,1,1,0,0.0,0.0
DEU-CCFAD15C,2025-05-01,721.23,192,3.76,0.028,0,0,1,0,0.0,0.9
DEU-CCFAD15C,2025-06-01,683.16,190,3.6,0.0943,1,1,1,0,0.0,0.2
DEU-CCFAD15C,2025-07-01,827.76,253,3.27,0.0625,0,0,0,0,0.0,0.0
DEU-CCFAD15C,2025-08-01,929.33,194,4.79,0.0275,3,0,0,0,0.0,0.0
DEU-CCFAD15C,2025-09-01,605.9,257,2.36,0.0394,1,1,2,0,0.0,0.27
DEU-CCFAD15C,2025-10-01,970.4,153,6.34,0.0972,5,0,1,0,0.0,0.03
DEU-CCFAD15C,2025-11-01,1093.46,272,4.02,0.0233,0,0,0,0,0.0,0.0
DEU-CCFAD15C,2025-12-01,1614.73,203,7.95,0.0452,0,0,0,0,0.0,0.0
DEU-CCFAD15C,2026-01-01,558.18,105,5.32,0.031,2,0,1,0,0.0,0.17
DEU-CCFAD15C,2026-02-01,666.35,163,4.09,0.0529,0,0,0,0,0.0,0.0
DEU-CCFAD15C,2026-03-01,780.3,190,4.11,0.0119,0,0,2,0,0.0,0.31
DEU-7A0B2C9F,2025-05-01,12118.31,826,14.67,0.0132,0,0,1,0,0.0,0.0
DEU-7A0B2C9F,2025-06-01,6904.73,701,9.85,0.0616,0,0,0,0,0.0,0.0
DEU-7A0B2C9F,2025-07-01,4163.72,649,6.42,0.0308,2,2,0,0,0.0,0.0
DEU-7A0B2C9F,2025-08-01,5414.98,1576,3.44,0.0269,0,0,0,0,0.0,0.0
DEU-7A0B2C9F,2025-09-01,9583.54,654,14.65,0.0626,0,0,1,0,0.0,0.29
DEU-7A0B2C9F,2025-10-01,5404.06,1459,3.7,0.0128,0,0,0,0,0.0,0.0
DEU-7A0B2C9F,2025-11-01,13647.35,1249,10.93,0.064,0,0,0,0,0.0,0.0
DEU-7A0B2C9F,2025-12-01,15456.09,2656,5.82,0.0024,0,0,0,0,0.0,0.0
DEU-7A0B2C9F,2026-01-01,9269.36,2048,4.53,0.028,4,0,1,0,0.0,0.34
DEU-7A0B2C9F,2026-02-01,12937.74,2094,6.18,0.0147,0,0,0,0,0.0,0.0
DEU-7A0B2C9F,2026-03-01,12229.42,838,14.59,0.0297,5,0,0,0,0.0,0.0
DEU-FEB78634,2025-07-01,19070.87,1638,11.64,0.0272,6,0,2,0,0.0,2.16
DEU-FEB78634,2025-08-01,42269.84,4066,10.4,0.0485,0,0,0,0,0.0,0.0
DEU-FEB78634,2025-09-01,26329.62,5971,4.41,0.0813,1,0,0,0,0.0,0.0
DEU-FEB78634,2025-10-01,35469.94,3739,9.49,0.0197,0,0,0,0,0.0,0.0
DEU-FEB78634,2025-11-01,27742.25,2393,11.59,0.019,5,0,0,0,0.0,0.0
DEU-FEB78634,2025-12-01,45108.65,3851,11.71,0.0591,0,0,0,0,0.0,0.0
DEU-FEB78634,2026-01-01,29409.87,3483,8.44,0.0146,0,0,1,0,0.0,0.09
DEU-FEB78634,2026-02-01,25949.18,3307,7.85,0.0833,0,0,0,0,0.0,0.0
DEU-FEB78634,2026-03-01,51508.3,6178,8.34,0.0277,3,0,0,0,0.0,0.0
DEU-E443B23E,2025-04-01,1827.08,171,10.68,0.0372,3,0,1,0,0.0,0.02
DEU-E443B23E,2025-05-01,1235.58,176,7.02,0.0323,4,3,0,0,0.0,0.0
DEU-E443B23E,2025-06-01,2676.16,296,9.04,0.041,0,0,0,0,0.0,0.0
DEU-E443B23E,2025-07-01,1638.71,154,10.64,0.0536,0,0,1,0,0.0,2.77
DEU-E443B23E,2025-08-01,1400.1,176,7.96,0.0397,0,0,0,0,0.0,0.0
DEU-E443B23E,2025-09-01,967.71,171,5.66,0.0217,4,0,1,0,0.0,0.0
DEU-E443B23E,2025-10-01,2486.94,340,7.31,0.045,0,0,0,0,0.0,0.0
DEU-E443B23E,2025-11-01,1950.69,241,8.09,0.0056,3,2,0,0,0.0,0.0
DEU-E443B23E,2025-12-01,3544.93,370,9.58,0.0292,0,0,0,0,0.0,0.0
DEU-E443B23E,2026-01-01,2221.13,186,11.94,0.0575,5,0,3,1,46.0,1.46
DEU-E443B23E,2026-02-01,1922.84,224,8.58,0.0245,1,1,0,0,0.0,0.0
DEU-E443B23E,2026-03-01,3299.1,485,6.8,0.1099,0,0,1,0,0.0,1.86
DEU-DCE2C054,2025-09-01,2133.82,191,11.17,0.0386,0,0,2,0,0.0,2.57
DEU-DCE2C054,2025-10-01,1679.88,288,5.83,0.0366,2,0,1,0,0.0,2.79
DEU-DCE2C054,2025-11-01,2034.99,145,14.03,0.0244,2,2,1,0,0.0,0.49
DEU-DCE2C054,2025-12-01,3015.43,350,8.62,0.0,2,0,1,0,0.0,2.64
DEU-DCE2C054,2026-01-01,2072.08,362,5.72,0.021,0,0,0,0,0.0,0.0
DEU-DCE2C054,2026-02-01,2175.95,322,6.76,0.0076,3,0,0,0,0.0,0.0
DEU-DCE2C054,2026-03-01,1644.76,289,5.69,0.0562,0,0,0,0,0.0,0.0
DEU-4CB84BBF,2025-04-01,1156.99,214,5.41,0.0041,0,0,2,0,0.0,2.1
DEU-4CB84BBF,2025-05-01,975.81,212,4.6,0.0242,0,0,0,0,0.0,0.0
DEU-4CB84BBF,2025-06-01,1417.93,210,6.75,0.0023,0,0,0,0,0.0,0.0
DEU-4CB84BBF,2025-07-01,1518.85,209,7.27,0.0673,1,1,1,0,0.0,0.13
DEU-4CB84BBF,2025-08-01,1349.79,316,4.27,0.0395,0,0,0,0,0.0,0.0
DEU-4CB84BBF,2025-09-01,1414.88,332,4.26,0.0673,3,0,0,0,0.0,0.0
DEU-4CB84BBF,2025-10-01,1084.71,159,6.82,0.0551,2,2,0,0,0.0,0.0
DEU-4CB84BBF,2025-11-01,1533.72,389,3.94,0.0085,0,0,1,0,0.0,1.17
DEU-4CB84BBF,2025-12-01,1532.65,271,5.66,0.0365,3,0,0,0,0.0,0.0
DEU-4CB84BBF,2026-01-01,1018.7,181,5.63,0.0435,0,0,0,0,0.0,0.0
DEU-4CB84BBF,2026-02-01,1168.16,236,4.95,0.065,0,0,0,0,0.0,0.0
DEU-4CB84BBF,2026-03-01,915.95,183,5.01,0.0099,2,2,0,0,0.0,0.0
DEU-13DA1AFD,2025-04-01,7747.36,790,9.81,0.0361,0,0,1,0,0.0,0.02
DEU-13DA1AFD,2025-05-01,9969.3,697,14.3,0.0,0,0,0,0,0.0,0.0
DEU-13DA1AFD,2025-06-01,4012.65,516,7.78,0.077,0,0,0,0,0.0,0.0
DEU-13DA1AFD,2025-07-01,6244.56,640,9.76,0.0553,3,0,0,0,0.0,0.0
DEU-13DA1AFD,2025-08-01,6807.65,854,7.97,0.0256,0,0,1,0,0.0,0.0
DEU-13DA1AFD,2025-09-01,10046.51,957,10.5,0.0487,2,0,2,0,0.0,3.12
DEU-13DA1AFD,2025-10-01,5361.39,933,5.75,0.0888,0,0,0,0,0.0,0.0
DEU-13DA1AFD,2025-11-01,7241.06,739,9.8,0.0309,0,0,0,0,0.0,0.0
DEU-13DA1AFD,2025-12-01,12447.84,1480,8.41,0.0,0,0,0,0,0.0,0.0
DEU-13DA1AFD,2026-01-01,3349.74,318,10.53,0.0142,2,0,1,0,0.0,0.0
DEU-13DA1AFD,2026-02-01,10465.96,1240,8.44,0.0272,4,0,0,0,0.0,0.0
DEU-13DA1AFD,2026-03-01,8479.14,1534,5.53,0.0382,1,1,0,0,0.0,0.0
DEU-E1B833B5,2025-04-01,3728.07,194,19.22,0.0631,0,0,0,0,0.0,0.0
DEU-E1B833B5,2025-05-01,1810.33,174,10.4,0.0531,0,0,0,0,0.0,0.0
DEU-E1B833B5,2025-06-01,3231.87,130,24.86,0.0484,3,2,0,0,0.0,0.0
DEU-E1B833B5,2025-07-01,2722.63,179,15.21,0.0367,0,0,0,0,0.0,0.0
DEU-E1B833B5,2025-08-01,2932.98,272,10.78,0.0,2,2,1,0,0.0,0.0
DEU-E1B833B5,2025-09-01,5585.4,120,46.54,0.0123,3,0,0,0,0.0,0.0
DEU-E1B833B5,2025-10-01,3467.36,192,18.06,0.0102,0,0,0,0,0.0,0.0
DEU-E1B833B5,2025-11-01,2218.27,170,13.05,0.0037,0,0,0,0,0.0,0.0
DEU-E1B833B5,2025-12-01,7182.31,403,17.82,0.0272,0,0,2,0,0.0,2.75
DEU-E1B833B5,2026-01-01,4604.86,113,40.75,0.0237,4,0,1,0,0.0,0.02
DEU-E1B833B5,2026-02-01,2526.92,213,11.86,0.0162,7,0,1,0,0.0,0.0
DEU-E1B833B5,2026-03-01,5138.06,281,18.28,0.0351,1,1,1,0,0.0,0.02
DEU-2F4ADBED,2025-04-01,1806.0,225,8.03,0.0643,0,0,0,0,0.0,0.0
DEU-2F4ADBED,2025-05-01,2492.1,193,12.91,0.0279,0,0,0,0,0.0,0.0
DEU-2F4ADBED,2025-06-01,1657.82,162,10.23,0.0089,0,0,1,0,0.0,0.03
DEU-2F4ADBED,2025-07-01,2265.87,269,8.42,0.019,2,0,1,0,0.0,0.03
DEU-2F4ADBED,2025-08-01,3340.09,189,17.67,0.0627,5,0,2,0,0.0,0.15
DEU-2F4ADBED,2025-09-01,3245.02,158,20.54,0.0019,3,0,1,0,0.0,4.33
DEU-2F4ADBED,2025-10-01,5573.72,302,18.46,0.0044,1,0,0,0,0.0,0.0
DEU-2F4ADBED,2025-11-01,3504.61,133,26.35,0.04,4,0,0,0,0.0,0.0
DEU-2F4ADBED,2025-12-01,4623.47,298,15.52,0.003,0,0,0,0,0.0,0.0
DEU-2F4ADBED,2026-01-01,2154.28,99,21.76,0.0435,7,0,0,0,0.0,0.0
DEU-2F4ADBED,2026-02-01,3515.86,196,17.94,0.0488,5,1,2,0,0.0,0.01
DEU-2F4ADBED,2026-03-01,3156.28,156,20.23,0.018,0,0,0,0,0.0,0.0
DEU-1D9970B6,2025-04-01,2356.11,224,10.52,0.0307,3,3,0,0,0.0,0.0
DEU-1D9970B6,2025-05-01,2571.32,235,10.94,0.0519,0,0,1,0,0.0,0.3
DEU-1D9970B6,2025-06-01,6395.14,179,35.73,0.0565,0,0,0,0,0.0,0.0
DEU-1D9970B6,2025-07-01,1960.09,325,6.03,0.0373,0,0,0,0,0.0,0.0
DEU-1D9970B6,2025-08-01,2055.69,155,13.26,0.0526,0,0,1,0,0.0,0.0
DEU-1D9970B6,2025-09-01,4541.23,289,15.71,0.0913,3,0,0,0,0.0,0.0
DEU-1D9970B6,2025-10-01,6231.05,169,36.87,0.0332,4,0,0,0,0.0,0.0
DEU-1D9970B6,2025-11-01,2898.38,297,9.76,0.0522,0,0,0,0,0.0,0.0
DEU-1D9970B6,2025-12-01,11795.18,355,33.23,0.0151,5,0,0,0,0.0,0.0
DEU-1D9970B6,2026-01-01,3553.34,320,11.1,0.0472,0,0,0,0,0.0,0.0
DEU-1D9970B6,2026-02-01,2061.53,197,10.46,0.019,0,0,1,0,0.0,3.22
DEU-1D9970B6,2026-03-01,7537.45,376,20.05,0.0625,0,0,1,0,0.0,0.03
DEU-49BF9A92,2025-04-01,400.57,189,2.12,0.0941,0,0,0,0,0.0,0.0
DEU-49BF9A92,2025-05-01,588.83,202,2.92,0.0206,1,0,1,0,0.0,1.43
DEU-49BF9A92,2025-06-01,644.52,105,6.14,0.0583,0,0,0,0,0.0,0.0
DEU-49BF9A92,2025-07-01,803.18,117,6.86,0.119,3,1,0,0,0.0,0.0
DEU-49BF9A92,2025-08-01,624.98,159,3.93,0.0674,0,0,0,0,0.0,0.0
DEU-49BF9A92,2025-09-01,424.49,81,5.24,0.0906,2,0,0,0,0.0,0.0
DEU-49BF9A92,2025-10-01,738.93,141,5.24,0.0774,0,0,1,0,0.0,0.0
DEU-49BF9A92,2025-11-01,504.04,117,4.31,0.095,0,0,3,3,28.4,2.02
DEU-49BF9A92,2025-12-01,316.97,77,4.12,0.0969,13,0,2,1,51.0,3.17
DEU-49BF9A92,2026-01-01,344.11,130,2.65,0.1289,11,0,3,0,0.0,2.93
DEU-49BF9A92,2026-02-01,370.43,69,5.37,0.1749,20,0,2,0,0.0,3.8
DEU-49BF9A92,2026-03-01,185.93,76,2.45,0.2373,27,16,0,0,0.0,0.0
DEU-370E5234,2025-04-01,3237.67,191,16.95,0.0157,0,0,0,0,0.0,0.0
DEU-370E5234,2025-05-01,2536.78,143,17.74,0.0312,0,0,0,0,0.0,0.0
DEU-370E5234,2025-06-01,2352.72,70,33.61,0.02,0,0,0,0,0.0,0.0
DEU-370E5234,2025-07-01,3965.22,250,15.86,0.0348,2,0,0,0,0.0,0.0
DEU-370E5234,2025-08-01,1790.4,230,7.78,0.0842,2,2,0,0,0.0,0.0
DEU-370E5234,2025-09-01,2017.85,201,10.04,0.0108,0,0,0,0,0.0,0.0
DEU-370E5234,2025-10-01,3996.6,310,12.89,0.0357,1,1,0,0,0.0,0.0
DEU-370E5234,2025-11-01,3754.82,307,12.23,0.0193,3,0,0,0,0.0,0.0
DEU-370E5234,2025-12-01,4943.7,237,20.86,0.0638,0,0,2,0,0.0,2.92
DEU-370E5234,2026-01-01,3782.98,230,16.45,0.0663,1,0,0,0,0.0,0.0
DEU-370E5234,2026-02-01,1360.74,260,5.23,0.0334,5,3,2,1,42.4,3.52
DEU-370E5234,2026-03-01,3095.99,253,12.24,0.117,0,0,0,0,0.0,0.0
DEU-F53D5F6E,2025-04-01,1028.02,211,4.87,0.0392,3,0,1,0,0.0,0.0
DEU-F53D5F6E,2025-05-01,1767.62,202,8.75,0.0652,0,0,0,0,0.0,0.0
DEU-F53D5F6E,2025-06-01,922.06,148,6.23,0.02,3,3,0,0,0.0,0.0
DEU-F53D5F6E,2025-07-01,624.36,191,3.27,0.0563,2,1,1,0,0.0,3.47
DEU-F53D5F6E,2025-08-01,1117.3,136,8.22,0.0092,2,0,0,0,0.0,0.0
DEU-F53D5F6E,2025-09-01,1034.86,161,6.43,0.0118,0,0,0,0,0.0,0.0
DEU-F53D5F6E,2025-10-01,1624.35,203,8.0,0.0594,0,0,0,0,0.0,0.0
DEU-F53D5F6E,2025-11-01,1472.94,311,4.74,0.0022,1,0,0,0,0.0,0.0
DEU-F53D5F6E,2025-12-01,2061.26,200,10.31,0.0327,4,2,1,0,0.0,0.0
DEU-F53D5F6E,2026-01-01,416.36,89,4.68,0.019,0,0,0,0,0.0,0.0
DEU-F53D5F6E,2026-02-01,530.01,152,3.49,0.0321,4,0,0,0,0.0,0.0
DEU-F53D5F6E,2026-03-01,833.46,112,7.44,0.0819,9,2,0,0,0.0,0.0
